Cycle	Correct	Prediction	ActualClass	Similarity	smiles	randomCorrect
3	True	type1	type1	0.6083086053412462	"CN(c1ccccc1)c2nccc(n2)c3cnn4c3cccn4"	True
3	True	type1	type1	0.7735849056603773	"CN(C)c1nccc(n1)c2cnn3c2cccn3"	True
3	True	type1	type1	0.7705479452054794	"CN(c1nccc(n1)c2cnn3c2cccn3)C4CC4"	False
3	True	type1	type1	0.6926406926406927	"c1cc\2c(c(c1)Br)NC(=O)/C2=C\3/C(=N/O)/c4cc(ccc4N3)C(=O)O"	False
3	False	type1_2	type1	0.535475234270415	"COC(=N)c1nc2ccc3c(c2s1)c(ncn3)Nc4ccc(cc4Cl)Cl"	False
3	False	type1_2	type1	0.5472636815920398	"[H]/N=C(\c1nc2ccc3c(c2s1)c(ncn3)Nc4ccc(cc4F)OC)/OC"	True
3	True	type1	type1	0.8787878787878788	"CCC(=O)Nc1ccc2c(c1)c(ncn2)Nc3cccc(c3)Br"	True
3	True	type1	type1	0.631578947368421	"CCC(=O)Nc1ccc(c(c1)Nc2ncc(c(n2)c3c[nH]c4c3cccc4)Cl)OC"	True
3	True	type1	type1	0.8811881188118812	"C[C@@]12[C@@H]([C@@H](CC(O1)n3c4c(c5c3c6n2c7ccccc7c6c8c5C(=O)N=C8)CCCC4)NC)OC"	True
3	True	type1	type1	0.9032258064516129	"c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)N[C@H](CO)c5ccccc5"	False
3	True	type1	type1	0.7905138339920948	"CN1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)Oc4cccc(c4)NC(=O)C=C)Cl"	True
3	True	type1	type1	0.6899724011039559	"CN(C)CCCC(=O)NCCn1ccc2c1c(ncn2)Nc3ccc(c(c3)Cl)Oc4cccc(c4)C(F)(F)F"	True
3	True	type1	type1	0.9593777009507346	"CN(C)CCCC(=O)Nc1cccc(c1)c2c3c(ncnc3oc2c4ccccc4)N[C@H](CO)c5ccccc5"	True
3	False	type2	type1	0.5935613682092555	"CCN1CCN(CC1)Cc2ccc(cc2)c3cc4c([nH]3)ncnc4N[C@H](C)c5ccccc5"	True
3	True	type1	type1	0.8808290155440415	"Cc1nc2cnc(cc2n1C(C)C)Nc3ccnc(n3)NCC(C)(C)C(=O)N"	True
3	True	type1	type1	0.8734177215189872	"Cc1nc2cnc(cc2n1C(C)C)Nc3ccnc(n3)OCC(C)(C)S(=O)(=O)C"	False
3	True	type1	type1	0.7648401826484017	"Cc1nc2cnc(cc2n1C(C)C)Nc3ccnc(n3)N4CCC(CC4)(CCN)OC"	True
3	True	type1	type1	0.7995079950799507	"Cc1nc2cnc(cc2n1C(C)C)Nc3ccnc(n3)N4CC[C@@](C4)(C)C(=O)N"	True
3	True	type1	type1	0.7150368033648791	"CN1CCN(CC1)c2ccc(cc2)NC(=O)C3=C(C=CNC3=O)Nc4ccccc4OC"	True
3	True	type1	type1	0.6709956709956709	"CN1CCN(CC1)c2ccc(cc2)NC(=O)C3=C(C=CNC3=O)Nc4ccnc(n4)N"	True
3	False	type2	type1	0.6161616161616161	"CCC(=O)N1CCCC[C@H](C1)n2c3c(cccc3nc2NC(=O)c4cccc(c4)C(F)(F)F)C"	True
3	False	type1_2	type1	0.5494505494505494	"Cc1cccc2c1n(c(n2)NC(=O)c3ccnc(c3)C)[C@@H]4CCCCN(C4)C(=O)C=CCN(C)C"	False
3	False	type1_2	type1	0.8532423208191126	"C=CC(=O)N1CCC[C@H](C1)n2c3c(c(n2)c4cccc5c4cccc5)c(ncn3)N"	False
3	False	type1_2	type1	0.5294825511432009	"COc1ccc(cc1Nc2c3c(n[nH]c3ncn2)c4ccco4)c5ccco5"	False
3	True	type1	type1	0.6918819188191881	"CC(C)n1cc(c2c1cc(nc2)Nc3ccnc(n3)c4cnn(c4)S(=O)(=O)C5CC5)C(=O)NC6CCOCC6"	True
3	True	type1	type1	0.8640552995391705	"Cc1nc2cnc(cc2n1C(C)C)Nc3ccnc(n3)c4cnn(c4)S(=O)(=O)C5CC5"	False
3	True	type1	type1	0.6717123935666982	"CC[C@H](C)n1c2cc(ncc2c(n1)N3CC(C3)C(C)(C)O)Nc4ccnc(n4)c5cnn(c5)S(=O)(=O)C6CC6"	True
3	True	type1	type1	0.6194690265486725	"CC(C)n1cnc2c1nc(nc2Nc3ccc(cc3)N4CCN(CC4)C)N[C@H]5CCN(C5)C(=O)C"	True
3	True	type1	type1	0.729072907290729	"CC1=CC(=O)N(c2c1cnc(n2)Nc3ccc(cc3OC)N4CCN(CC4)C)c5cccc(c5)NC(=O)C=C"	True
3	True	type1	type1	0.7272727272727272	"Cn1c2ccccc2c3c1c4c(c5ccccc5n4CCC#N)c6c3C(=O)NC6"	True
3	False	type1_2	type1	0.6098741529525653	"CCC(=O)Nc1cccc(c1)N(c2ccnc(n2)Nc3ccn(n3)C)C(=O)OCc4ccc(cc4)F"	False
3	True	type1	type1	0.8983957219251335	"Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cccc(c3)C(=O)N[C@@H]4CCNC[C@H]4F)Cl"	True
3	True	type1	type1	0.855614973262032	"Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cccc(c3)C(=O)NC4CCC(CC4)O)Cl"	True
3	True	type1	type1	0.8174097664543523	"Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cccc(c3)C(=O)Nc4cccc(c4)N)Cl"	True
3	True	type1	type1	0.8604407135362013	"Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cccc(c3)C(=O)N[C@@H]4CCNCC4(F)F)Cl"	True
3	True	type1	type1	0.8163265306122448	"Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cccc(c3)C(=O)NC4CCC(CC4)C(=O)O)Cl"	False
3	True	type1	type1	0.9324758842443729	"Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cccc(c3)C(=O)N4CC[C@@H](C4)C(=O)O)Cl"	True
3	True	type1	type1	0.9269356597600872	"Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cccc(c3)C(=O)NC4CCNCC4)Cl"	True
3	True	type1	type1	0.7912957467853611	"Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)Cl"	True
3	True	type1	type1	0.6177606177606177	"Cn1c2c(cn1)c(nc(n2)c3cccnc3)N"	True
3	True	type1	type1	0.8389715832205683	"CCCCn1c(cn2c1nc3c2C(=O)NC(=O)N3C)c4ccccc4C"	False
3	True	type1	type1	0.7310344827586207	"COc1cccc(c1)n2c(c(c3c2nc4ccccc4n3)C(=O)N)N"	True
3	True	type1	type1	0.33613445378151263	"C1COCCOCCOCCOCCOCCO1"	True
3	True	type1	type1	0.6389301634472512	"c1cc2c(cc1NC(=O)CCl)ncnc2Nc3cc(ccc3Cl)O"	False
3	True	type1	type1	0.6904487917146145	"COc1cc(cc(c1OC)OC)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl"	False
3	True	type1	type1	0.6883604505632039	"CS(=O)(=O)c1cccc(c1)Nc2nccc(n2)Nc3cccc4c3cn[nH]4"	True
3	True	type1	type1	0.593141797961075	"CCN1CCC(CC1)Nc2ccc3c(c2)/C(=C(\c4ccccc4)/c5[nH]c6ccc(cc6n5)OC)/C(=O)N3"	False
3	True	type1	type1	0.8014354066985645	"CS(=O)(=O)Nc1cccc(c1)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl"	False
3	True	type1	type1	0.8281829419035847	"c1cc(cc(c1)S(=O)(=O)N)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl"	True
3	True	type1	type1	0.8281829419035847	"CS(=O)(=O)c1cccc(c1)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl"	True
3	False	type1_2	type1	0.7340553549939832	"COc1ccc(cc1Cl)Nc2ncnc(n2)Nc3cc(c(c(c3)OC)OC)OC"	True
3	True	type1	type1	0.8470290771175726	"c1cc(cc(c1)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl)C(=O)N"	True
3	True	type1	type1	0.6792144026186578	"Cc1cc(c2ccccc2c1Oc3c(cccn3)c4ccnc(n4)NC5CCC(CC5)N)NS(=O)(=O)c6ccccc6Cl"	True
3	True	type1	type1	0.6408345752608047	"CC(C)Nc1ccc2ncc(n2n1)c3ccc(c(c3)OC)C(=O)N"	True
3	True	type1	type1	0.9315068493150684	"C[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O"	False
3	True	type1	type1	0.4791029561671763	"CCOC(=O)Cn1cc(nc1)S(=O)(=O)n2ccc3c2nc(cn3)CCc4cc(cc(c4)OC)OC"	True
3	True	type1	type1	0.7967032967032968	"c1cc(ccc1[C@@H]2CCNC[C@H]2COc3ccc4c(c3)C=NC4=O)F"	False
3	True	type1	type1	0.8660351826792962	"c1cc(ccc1[C@@H]2CCNC[C@H]2COc3ccc4c(c3)OCO4)F"	True
3	True	type1	type1	0.44030482641828955	"c1cc(c(c(c1)O)C(=O)c2c(cc(cc2O)C(=O)O[C@@H]3CCCNC[C@H]3NC(=O)c4ccc(cc4)O)O)C(=O)O"	False
3	True	type1	type1	0.5679862306368331	"CC1=C([C@@H](NC(=O)N1)c2ccc(c(c2)C(=O)NCc3c4ccccc4ccn3)F)C(=O)Nc5ccc6c(c5)cn[nH]6"	True
3	True	type1	type1	0.5111524163568772	"C[C@H]1[C@H]([C@@H](NC(=O)N1)c2ccc(c(c2)C(=O)NCc3nc(no3)COC)F)C(=O)Nc4ccc5c(c4)c[nH]n5"	True
3	True	type1	type1	0.8235294117647058	"c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)C(=O)N"	True
3	True	type1	type1	0.6071428571428571	"Cn1cc(c2c1ccc(c2)F)C3=C(C(=O)NC3=O)c4cccc(c4)NC[C@@H](CO)O"	True
3	True	type1	type1	0.6229508196721312	"Cc1cc(ccc1O)C2=NC(=O)N=C(C2)c3ccccc3"	False
3	True	type1	type1	0.6734693877551019	"c1cnccc1c2cc3c(o2)C=CNC3=O"	False
3	True	type1	type1	0.689655172413793	"COc1ccc(cc1)c2c(nco2)C(=O)NCc3ccncc3"	True
3	True	type1	type1	0.5563480741797432	"COc1ccc(cc1)n2cnc3c2cc(cc3)C4=NNC(=S)O4"	True
3	True	type1	type1	0.5235602094240838	"C[C@@H]1C(=O)Nc2c(cccn2)N1"	True
3	True	type1	type1	0.5263157894736842	"COc1ccc(cc1F)CSc2nnc(o2)c3ccc4c(c3)OCO4"	True
3	True	type1	type1	0.7167235494880545	"CN(C)c1c2ccc(n1)CCCn3cc(c4c3cccc4)C5=C(c6cn(c7c6cccc7)CCCC2)C(=O)NC5=O"	True
3	True	type1	type1	0.9457900807381776	"CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3cnc(c(n3)C(=O)NCCCOC)N"	True
3	True	type1	type1	0.5647382920110193	"c1cc(cc(c1)Cl)C2=C(C(=O)NC2=O)Nc3ccc(c(c3)C(=O)O)Cl"	False
3	True	type1	type1	0.6325301204819277	"c1ccc2c(c1)c(c[nH]2)C[C@@H]3C(=O)Nc4c(cccn4)N3"	False
3	True	type1	type1	0.7337883959044369	"c1cnc(cc1C2=NC(=O)C(=S2)C(=O)N)NC(=O)C3CC3"	True
3	True	type1	type1	0.7657657657657658	"c1cc(cc2c1ccnc2)c3ccnc(c3)NC(=O)C4CC4"	True
3	True	type1	type1	0.548172757475083	"c1cnc(nc1c2cc3c([nH]2)[C@H](CNC3=O)CCF)N"	True
3	True	type1	type1	0.7309941520467835	"Cn1cnc2c1ncnc2N"	True
3	False	type2	type1	0.6351351351351351	"COc1ccc(cc1OC)C\2=NNC(=O)/C2=N/Nc3ccc(cc3)Cl"	True
3	True	type1	type1	0.46774193548387094	"CC(C)NC1=N/C(=C\c2ccc3c(c2)OCO3)/C(=O)N1C"	True
3	True	type1	type1	0.45751633986928103	"c1ccc(c(c1)c2c(c(nc3c2c(c(s3)C#N)N)N)C#N)Cl"	True
3	False	type1_2	type1	0.6491499227202473	"COc1ccncc1NC(=O)c2ccnc(c2)NC(=O)C3CC3"	True
3	False	type1_2	type1	0.6282722513089005	"c1ccc(cc1)c2ccncc2NC(=O)c3ccnc(c3)NC(=O)C4CC4"	True
3	True	type1	type1	0.5263157894736842	"Cc1c2c(c3c(nc2[nH]n1)CC(CC3=O)(C)C)c4ccccc4OC"	False
3	True	type1	type1	0.47838086476540936	"C[C@@H](C(=O)O)NC(=O)C1(C=CC=C1)[Ru@@]2(n3c4ccc(cc4c5c3c6[n+]2cc(cc6c7c5C(=O)NC7=O)F)O)C#[O+]"	True
3	False	0	type1	0	"C1=CC(C=C1)[Ru@]2(N3C=CC=C4C3=C5[N]2=C6C=CC(=CC6=C5C7=C4C(=O)NC7=O)O)C#O"	False
3	True	type1	type1	0.7445255474452555	"CC[C@@]1(c2c[nH]nc2NC3=C1C(=O)CC(C3)(C)C)c4ccccc4"	True
3	True	type1	type1	0.7963446475195823	"C[C@@]1(c2c([nH]nc2NC3=C1C(=O)CC(C3)(C)C)CC(C)(C)C)c4ccccc4"	True
3	False	type2	type1	0.4492939666238767	"Cc1ccc(cc1S(=O)(=O)N(C)/N=C/c2cnc3n2cc(cc3)Br)[N+](=O)[O-]"	False
3	False	type1_2	type1	0.47548291233283807	"C1CCC(CC1)Nc2nc(n3c(n2)nc(n3)C[C@H](C#N)C(=O)N)N"	True
3	True	type1	type1	0.8272251308900523	"CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3cnc(c(n3)C(=O)Nc4ccccc4OC)N"	False
3	True	type1	type1	0.8968609865470851	"c1cc(cnc1)NC(=O)c2c(ncc(n2)c3ccc(cc3)S(=O)(=O)N4CCOCC4)N"	True
3	True	type1	type1	0.7535121328224776	"c1cc2cnccc2c(c1)S(=O)(=O)NCCNC\C=C\c3ccc(cc3)Br"	False
3	True	type1	type1	0.5962059620596206	"c1cc(cc(c1)N)c2cnn3c2nc(cc3)Nc4cccc(c4)Cl"	False
3	True	type1	type1	0.6738131699846861	"CC(C)[C@@H](CO)Nc1ccc2ncc(n2n1)c3cccc(c3)N"	True
3	True	type1	type1	0.8909090909090909	"c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)Cl"	False
3	False	type1_2	type1	0.547645125958379	"CCN(CC)CCNc1cc(nc(n1)n2cnc3c2cccc3)Nc4cc(ccc4C)O"	True
3	True	type1	type1	0.5545112781954887	"Cn1ccnc1Sc2ccc(cc2Cl)Nc3c4cc(c(cc4ncc3C#N)OCCC[N@@](C)CCO)OC"	True
3	True	type1	type1	0.7439024390243902	"COc1cc(ccc1NC(=O)c2cccc(n2)c3ccn[nH]3)N4CCOCC4"	True
3	True	type1	type1	0.5717054263565892	"CC(C)N1CCC(CC1)c2cc(n(n2)c3ccc(cc3F)C4CC4)NC(=O)c5cnn6c5nccc6"	False
3	True	type1	type1	0.39779005524861877	"COCCCNc1nc(c(c(n1)Cl)c2nc3ccccc3s2)N[C@@H]4C[C@@H]([C@H]([C@H]4O)O)CO"	True
3	False	type2	type1	0.4972375690607735	"CC(C)(C)C(=O)Oc1ccc2c(c1)nc(n2CCCO)NC(=O)c3cccc(c3)[N+](=O)[O-]"	True
3	False	type1_2	type1	0.4642857142857143	"CCCNc1ncc(c(n1)N[C@@H]2C[C@@H]([C@H]([C@H]2O)O)CO)c3nc4ccccc4s3"	True
3	True	type1	type1	0.5005688282138794	"c1ccc2c(c1)nc(s2)C3=C(N=C(NC3=O)N4CCOCC4)N[C@@H]5CCCNC5"	True
3	True	type1	type1	0.4550898203592814	"c1ccc2c(c1)nc(s2)C3=C(N=C(NC3=O)NC4CC4)N[C@@H]5C[C@@H]([C@H]([C@H]5O)O)CO"	True
3	True	type1	type1	0.6212424849699398	"c1ccc(cc1)n2c3ccc(cc3nc2NC(=O)c4cccc(c4)N(=O)=O)CN5CCCCC5"	False
3	True	type1	type1	0.5587392550143265	"Cn1cc(cn1)c2cccc(n2)C(=O)Nc3cn(nc3C(=O)N)C"	True
3	True	type1	type1	0.5513784461152882	"Cn1cc(c(n1)C(=O)N)NC(=O)c2cnn3c2nc(cc3)N4CCNCC4"	True
3	True	type1	type1	0.8558030480656506	"c1c(c2c([nH]1)ncnc2NC3CCC(CC3)N4CCOCC4)C5CCOCC5"	True
3	True	type1	type1	0.8683853459972862	"CN(C)C1CCC(CC1)Nc2c3c(c[nH]c3ncn2)C4CCOCC4"	True
3	True	type1	type1	0.557532621589561	"Cn1cc(c(n1)C(F)(F)F)NC(=O)c2cnn3c2nc(cc3)N[C@@H]4CCCC[C@@H]4N"	True
3	True	type1	type1	1.0	"CN1[C@H]2CCN(C[C@H]2CC1=O)C3CCC(CC3)Nc4c5c(c[nH]c5ncn4)C6CCOCC6"	True
3	True	type1	type1	0.6229143492769744	"C[C@H](CC(=O)N)c1ccn2c1c(ncn2)NC3CCC(CC3)N4CCN(CC4)C(=O)C"	True
3	False	type1_2	type1	0.5621805792163543	"c1cc(nc(c1)C(=O)Nc2cc3c(cc2N4CCCCC4)oc(n3)N5CCOCC5)c6cc7cc[nH]c7nc6"	False
3	True	type1	type1	0.7882882882882883	"C[C@@]1(Cc2cc(c(cc2O1)N3CCOCC3)NC(=O)c4cnn5c4nccc5)CO"	True
3	True	type1	type1	0.7781649245063879	"CC1(Cc2cc(c(cc2O1)N3CCOCC3)NC(=O)c4cnn5c4nccc5)C"	True
3	True	type1	type1	0.5456702253855279	"Cn1cc(cn1)c2cn3c(cc2OC)ncc3c4cccc(n4)N[C@@H]5CCNC5"	False
3	True	type1	type1	0.776361529548088	"COC(=O)N1CCN(CC1)C2CCC(CC2)Nc3c4cc(ccc4ncn3)C#N"	False
3	False	type1_2	type1	0.6823266219239373	"CC1(CCc2c([nH]nc2C(=O)Nc3cnn(c3)[C@@H](CCN(C)C)c4ccccc4)C1)C"	True
3	True	type1	type1	0.6043956043956045	"CC(C)(C)OC(=O)N[C@@H]1CC[C@H](C1)n2cnc3c2c4cc[nH]c4nc3"	True
3	True	type1	type1	0.900900900900901	"C[C@H](c1nc2cnc3c(c2n1C4CCC(CC4)C#N)cc[nH]3)O"	True
3	True	type1	type1	0.6317411402157165	"C[C@@H]1CCN(C[C@@H]1N(C)c2c3cc[nH]c3ncn2)C(=O)CC#N"	False
3	True	type1	type1	0.6002928257686675	"c1c[nH]c2c1c3c(cn2)nnn3[C@@H]4CCCN(C4)C(=O)CC#N"	False
3	True	type1	type1	0.6218905472636815	"CC(C)N1CCC[C@H]1C(=O)N2CCC(CC2)n3cnc4c3c5cc[nH]c5nc4"	True
3	True	type1	type1	0.7047619047619048	"c1nc2c(c(n1)NC3CCCCC3)C=CNC2=O"	False
3	True	type1	type1	0.937950937950938	"C[C@H](c1nc2cnc3c(c2n1C4CCC(CC4)CC#N)cc[nH]3)O"	True
3	True	type1	type1	0.5833333333333334	"CS(=O)(=O)NCc1nc2cnc3c(c2n1[C@@H]4C[C@H]5CC[C@@H]4C5)cc[nH]3"	False
3	True	type1	type1	0.4885057471264368	"c1c(cn[nH]1)c2nc3c(c(n2)N[C@H]4CCC[C@H]4C#N)CC=NC3=O"	False
3	True	type1	type1	0.545774647887324	"CN(c1c2cc[nH]c2ncn1)C3CC(C3)NS(=O)(=O)C"	True
3	True	type1	type1	0.5466237942122186	"CCCS(=O)(=O)NC1CC(C1)N(C)c2c3cc[nH]c3ncn2"	True
3	True	type1	type1	0.6564245810055866	"c1c[nH]c2c1c(c(cn2)C(=O)N)NC3[C@@H]4CC5C[C@H]3CC(C4)(C5)O"	False
3	True	type1	type1	0.8375634517766496	"Cn1cc2cncc(c2n1)C(=O)Nc3cn(nc3c4cc(ccc4OC)Cl)C"	True
3	True	type1	type1	0.8264462809917356	"COc1cc2ccccc2cc1c3c(cn[nH]3)NC(=O)c4cnn5c4nccc5"	True
3	True	type1	type1	0.8834355828220859	"Cn1cc(c(n1)c2cc(ccc2OC(F)F)Cl)NC(=O)c3cnn4c3nccc4"	False
3	True	type1	type1	0.7605985037406483	"c1cnc2c(cnn2c1)C(=O)Nc3cn[nH]c3c4cc(ccc4OC(F)F)Cl"	True
3	True	type1	type1	0.5572441742654508	"Cc1cnc(nc1c2c[nH]c3c2cccc3NC(=O)[C@@H](C)N4CCN(CC4)C)NC(=O)C5CC5"	True
3	True	type1	type1	0.49095607235142114	"c1c2c(nc(n1)/N=C/3\C=CC=NC3=O)N(C(=O)N2)C4CCC(CC4)CC#N"	True
3	True	type1	type1	0.6821480406386066	"Cc1cc([nH]n1)Nc2c(cnc(n2)N[C@@H](C)c3ncc(cn3)F)Cl"	False
3	True	type1	type1	0.5510752688172043	"Cc1ccc(cc1n2cc(cc2C(=O)N)c3c4cccn4ncn3)Cl"	True
3	True	type1	type1	0.7246376811594203	"c1cc2c(cc1Br)c(n[nH]2)N"	True
3	True	type1	type1	0.6901615271659325	"Cc1ccc(cc1c2c(cc([nH]2)c3ccnc(n3)N)C(=O)N)Cl"	True
3	True	type1	type1	0.6784660766961651	"c1c[nH]c2c1c3c(cn2)ncn3[C@@H]4CCCN(C4)C(=O)CC#N"	True
3	True	type1	type1	0.511033681765389	"Cc1cc([nH]n1)Nc2nc(c(c(n2)O[C@@H](C)c3ncc(cn3)F)F)N4CCOCC4"	True
3	True	type1	type1	0.6130268199233717	"c1ccc(cc1)Nc2cc(ncn2)n3c(nc(n3)Nc4ccccc4)N"	False
3	True	type1	type1	0.509478672985782	"CCN(CC)C(=O)[C@H]1CCC[N@@](C1)c2cc(ncn2)c3c(nn4c3nccc4)N"	False
3	True	type1	type1	0.49407114624505927	"Cc1cc([nH]n1)Nc2c3cccn3nc(n2)N4CCN(CC4)C(=O)Cc5c(cc(cc5F)OC)F"	True
3	True	type1	type1	0.5905006418485237	"CC[C@](C)(C(=O)NCC(F)(F)F)Nc1ccnc(n1)c2c[nH]c3c2cccn3"	True
3	False	type2	type1	0.578512396694215	"c1cc(c(cc1C(F)(F)F)c2c(cc([nH]2)c3ccnc(n3)N)C(=O)N)Cl"	True
3	True	type1	type1	0.6206896551724138	"c1cc(ccc1c2ccnc(n2)Nc3ccc(cc3)N4CCOCC4)NC(=O)[C@H]5CCCN5"	True
3	True	type1	type1	0.6781609195402298	"CC(=O)Nc1ccc(cc1)c2ccnc(n2)Nc3ccc(cc3)N4CCOCC4"	True
3	True	type1	type1	0.6722689075630252	"C[C@@H](c1ncc(cn1)F)Nc2nc(nc(n2)N3CCOCC3)Nc4cn(cn4)C"	True
3	True	type1	type1	0.64	"CC(C)(C)NS(=O)(=O)c1ccc(cc1)c2cc3c(s2)c(cnc3N)C(=O)NC"	False
3	True	type1	type1	0.8658536585365854	"c1cc2c(cc1C[NH+]3CCOCC3)[nH]c(n2)c4c(c[nH]n4)NC(=O)NC5CC5"	True
3	True	type1	type1	0.8118081180811808	"c1c[nH]c2c1c3c(cn2)ncn3C4CCNCC4"	True
3	True	type1	type1	0.7770961145194273	"c1ccc(cc1)c2ccc3c(c2)c(n[nH]3)N"	True
3	False	type1_2	type1	0.7075962539021852	"CS(=O)(=O)c1ccc(cc1)c2cccn3c2nc(n3)Nc4ccc(cc4)N5CCOCC5"	True
3	True	type1	type1	0.7003891050583658	"c1cc(c(c(c1)Cl)C(=O)NC2=CC(=O)N=CC2)Cl"	True
3	True	type1	type1	0.6753246753246753	"CNC(=O)c1cnc(c2c1sc(c2)c3ccc(cc3)N4CCOCC4)N"	True
3	True	type1	type1	0.746268656716418	"Cc1cnc(nc1Nc2cccc(c2)S(=O)(=O)NC(C)(C)C)Nc3ccc(cc3)N4CCN(CC4)C"	True
3	True	type1	type1	0.543046357615894	"C[C@@H](c1ccc(cc1)F)Nc2cc(ncn2)c3c(nn4c3nccc4)N"	True
3	True	type1	type1	0.8502538071065988	"CC(C)(C(=O)NCC(F)(F)F)Nc1c(cnc(n1)c2c[nH]c3c2cc(cn3)Cl)F"	True
3	True	type1	type1	0.842696629213483	"CCn1c(cc2c1nc(c3c2n(cn3)C)Nc4nc(c(s4)C)C)C(=O)N(C5CC5)C6CC6"	True
3	True	type1	type1	0.7960199004975124	"CNc1c2c(c3cc(n(c3n1)C[C@@H](CO)O)C(=O)N(C4CC4)C5CC5)n(cn2)C"	False
3	True	type1	type1	0.6136363636363636	"CS(=O)(=O)Nc1cccc2c1cn[nH]2"	True
3	True	type1	type1	0.8227848101265821	"CCc1cc(ccc1c2ccc3c(c2)[nH]nc3c4[nH]c5ccccc5n4)O"	False
3	False	type1_2	type1	0.48484848484848486	"C[C@@H]1CCN(C[C@@H]1N(C)c2c3cc[nH]c3ncn2)C(=O)N4CC[C@H](C4)S(=O)(=O)c5ccccc5"	False
3	True	type1	type1	0.5898876404494382	"C[C@@H]1CCN(C[C@@H]1N(C)c2c3cc[nH]c3ncn2)C(=O)N4CCCC4"	True
3	True	type1	type1	0.693196405648267	"CCc1cc(ccc1c2ccc3c(c2)[nH]nc3C(=O)Nc4ccc(nc4)C)O"	True
3	True	type1	type1	0.6881243063263042	"C[C@H](C(=O)N1CC(C1)C#N)NC(=O)c2c[nH]c3c2nc(cn3)c4c5ccc(cc5n(n4)C)F"	True
3	True	type1	type1	0.6743002544529262	"C=CC(=O)Nc1ccc2c(c1)n(cn2)c3cncc(n3)Nc4ccccc4"	True
3	True	type1	type1	0.9999999999999999	"C[C@@H](C(C)(C)O)NC(=O)c1c[nH]c2c1nc(cn2)C3CC3"	True
3	True	type1	type1	0.48951048951048953	"CC(C)CS(=O)(=O)N1CCC[C@@H](C1)NC(=O)Nc2cnc3c(n2)cc[nH]3"	True
3	True	type1	type1	0.7988450433108758	"CN1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)NCc4cccc(c4)NC(=O)C=C)Cl"	True
3	True	type1	type1	0.7929515418502203	"CN(C)C(=O)C(=Cc1ccc(o1)c2nc3cnc4c(c3n2C5CCCCC5)cc[nH]4)C#N"	True
3	True	type1	type1	0.6911447084233261	"C[C@@H]1CCCC[C@@H]1n2c3c4cc[nH]c4ncc3nc2c5ccc(o5)C[C@@H](C#N)C(=O)N(C)C"	True
3	True	type1	type1	0.6911447084233261	"C[C@@H]1CCCC[C@@H]1n2c3c4cc[nH]c4ncc3nc2c5ccc(o5)/C=C(/C#N)\C(=O)N(C)C"	True
3	True	type1	type1	0.802675585284281	"CCC(=O)N1C[C@@H](CC[C@@H]1C)Nc2c3cc[nH]c3ncn2"	True
3	True	type1	type1	0.5834464043419267	"CCC(=O)Nc1cccc(c1)CNc2c3cccn3ncc2C(=O)N"	True
3	True	type1	type1	0.8343409915356711	"c1cc(cc(c1)c2nc3cnc4c(c3n2C5CCCCC5)cc[nH]4)/C=C/C#N"	True
3	True	type1	type1	0.7053291536050156	"C[C@@]1(CCc2c1cc(cc2)c3c4cc[nH]c4ncn3)NC#N"	True
3	True	type1	type1	0.748587570621469	"C[C@H]([C@@H](CO)Nc1c2cc(cn2ncc1C(=O)N)c3ccccc3)O"	True
3	True	type1	type1	0.6959314775160599	"Cc1c2ccc(cc2[nH]n1)N(C)c3ccnc(n3)Nc4cc(c(c(c4)OC)OC)OC"	True
3	True	type1	type1	0.744920993227991	"c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCN5CCNCC5"	True
3	True	type1	type1	0.6743737957610789	"CC1(CC(CC(N1O)(C)C)NC(=O)c2cccc(c2)c3cc4nccc(n4n3)Nc5cccc(c5)O)C"	True
3	True	type1	type1	0.6461538461538462	"CCSc1nc(cc2n1ccn2)c3ccc(c(c3)OC)OC"	True
3	True	type1	type1	0.6433408577878105	"c1ccc(cc1)c2c3c(ccnc3oc2c4ccccc4)NCCN5CCNCC5"	False
