Cycle	Correct	Prediction	ActualClass	Similarity	smiles	randomCorrect
1	True	type1	type1	0.4157303370786517	"c1ccc(cc1)[C@@H]2Cc3cnc(nc3-c4c2cccc4)N"	True
1	True	type1	type1	0.8705882352941177	"C[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O"	True
1	True	type1	type1	0.3813559322033898	"CCOC(=O)Cn1cc(nc1)S(=O)(=O)n2ccc3c2nc(cn3)CCc4cc(cc(c4)OC)OC"	True
1	True	type1	type1	0.5476190476190477	"CC1=C([C@@H](NC(=O)N1)c2ccc(cc2)F)C(=O)Nc3ccc4c(c3)c[nH]n4"	True
1	True	type1	type1	0.6523605150214592	"c1ccc(cc1)CNC(=O)c2cccc(c2)NCc3[nH]c(nn3)c4ccncc4"	False
1	True	type1	type1	0.7526881720430108	"c1cc(ccc1[C@@H]2CCNC[C@H]2COc3ccc4c(c3)c[nH]n4)F"	True
1	True	type1	type1	0.7943262411347518	"c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)C(=O)N"	True
1	True	type1	type1	0.514018691588785	"Cn1cc(c2c1cc(c(c2)F)I)C3=C(C(=O)NC3=O)c4coc5c4cccc5OC"	False
1	True	type1	type1	0.4878048780487805	"Cc1cc(ccc1O)C2=NC(=O)N=C(C2)c3ccccc3"	True
1	True	type1	type1	0.55	"c1cnccc1c2cc3c(o2)C=CNC3=O"	True
1	True	type1	type1	0.4268292682926829	"COc1ccc(cc1)n2cnc3c2cc(cc3)C4=NNC(=S)O4"	True
1	True	type1	type1	0.5263157894736842	"COc1ccc(cc1)CNC(=O)Nc2ncc(s2)[N+](=O)[O-]"	False
1	True	type1	type1	0.611764705882353	"CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3cc(c(nc3)N)C(=O)Nc4cnccc4CN5CCCC5"	True
1	True	type1	type1	0.7111111111111111	"CCN(CC)S(=O)(=O)c1ccc2c(c1)/C(=C/3\C(=N\O)\c4ccccc4N3)/C(=O)N2"	False
1	True	type1	type1	0.4247787610619469	"CS(=O)(=O)Nc1ccc(cc1)CCNC(=O)c2ccc(c3c2[nH]c(n3)c4ccc(cc4Cl)Cl)O"	True
1	True	type1	type1	0.5238095238095238	"C[C@@H]1C(=O)Nc2c(cccn2)N1"	True
1	True	type1	type1	0.41904761904761906	"COc1ccc(cc1F)CSc2nnc(o2)c3ccc4c(c3)OCO4"	True
1	True	type1	type1	0.6896551724137931	"c1cc(ccc1C2=CNC(=O)c3c2sc(c3)c4ccncc4)O"	True
1	True	type1	type1	0.7342657342657343	"CN(C)c1c2ccc(n1)CCCn3cc(c4c3cccc4)C5=C(c6cn(c7c6cccc7)CCCC2)C(=O)NC5=O"	True
1	True	type1	type1	0.9333333333333333	"CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3cnc(c(n3)C(=O)NCCCOC)N"	False
1	True	type1	type1	0.6533333333333333	"c1cnc(cc1C2=NC(=O)C(=S2)C(=O)N)NC(=O)C3CC3"	True
1	True	type1	type1	0.6122448979591837	"c1cc(cc2c1ccnc2)c3ccnc(c3)NC(=O)C4CC4"	True
1	True	type1	type1	0.46938775510204084	"c1cc(cnc1)NC(=O)c2ccnc3c2nc([nH]3)c4ccsc4"	False
1	True	type1	type1	0.8738738738738738	"CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3cnc(c(n3)C(=O)Nc4cccnc4)N"	False
1	True	type1	type1	0.4779874213836478	"c1cnc(nc1c2cc3c([nH]2)[C@H](CNC3=O)CCF)N"	True
1	True	type1	type1	0.47560975609756095	"COc1ccc(cc1OC)C\2=NNC(=O)/C2=N/Nc3ccc(cc3)Cl"	True
1	False	type1_2	type1	0.4864864864864865	"c1cc2c(c[nH]c2nc1)c3cc(nc(c3)Cl)NC4CCCCC4"	True
1	True	type1	type1	0.3974358974358974	"c1ccc(c(c1)c2c(c(nc3c2c(c(s3)C#N)N)N)C#N)Cl"	False
1	True	type1	type1	0.7403314917127072	"COc1ccncc1NC(=O)c2ccnc(c2)NC(=O)C3CC3"	True
1	True	type1	type1	0.41304347826086957	"Cc1c2c(c3c(nc2[nH]n1)CC(CC3=O)(C)C)c4ccccc4OC"	False
1	True	type1	type1	0.456	"C[C@@H](C(=O)O)NC(=O)C1(C=CC=C1)[Ru@@]2(n3c4ccc(cc4c5c3c6[n+]2cc(cc6c7c5C(=O)NC7=O)F)O)C#[O+]"	True
1	True	type1	type1	0.4662576687116564	"CC(=O)Nc1c2ccc(nc2[nH]n1)c3ccc(c(c3)O)O"	True
1	True	type1	type1	0.7741935483870968	"C[C@@]1(c2c([nH]nc2NC3=C1C(=O)CC(C3)(C)C)C4CC4)c5ccccc5"	False
1	True	type1	type1	0.5276595744680851	"CC(=O)c1ccc2c(c1)/C(=C(\c3ccccc3)/NC4CCN(CC4)C)/C(=O)N2"	True
1	True	type1	type1	0.4945054945054945	"c1cc(cc(c1)N)c2cnn3c2nc(cc3)Nc4cccc(c4)Cl"	False
1	True	type1	type1	0.8235294117647058	"c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)Cl"	True
1	True	type1	type1	0.61	"Cn1cc(c2c1cc(c(n2)OC)OC)c3cc4c(ccnc4[nH]3)Cl"	True
1	False	type1_2	type1	0.8090909090909091	"c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)O[P@@](=O)(O)SCC(=O)N)O)O)N"	True
1	True	type1	type1	0.6031746031746031	"Cc1cc(n(n1)c2ccccc2)NC(=O)c3cnn4c3nccc4"	True
1	True	type1	type1	0.7155963302752294	"CCCNc1ncc(c(n1)N[C@@H]2C[C@@H]([C@H]([C@H]2O)O)CO)c3nc4ccccc4s3"	False
1	True	type1	type1	0.5581395348837209	"c1ccc2c(c1)nc(s2)C3=C(N=C(NC3=O)N4CCOCC4)N[C@@H]5CCCNC5"	False
1	True	type1	type1	0.5724907063197026	"c1ccc(cc1)n2c3ccc(cc3nc2NC(=O)c4cccc(c4)N(=O)=O)CN5CCCCC5"	True
1	False	type1_2	type1	0.43478260869565216	"Cn1cc(cn1)c2cccc(n2)C(=O)Nc3cn(nc3C(=O)N)C"	True
1	True	type1	type1	0.4489795918367347	"Cn1cc(c(n1)C(=O)N)NC(=O)c2cnn3c2nc(cc3)N4CCNCC4"	False
1	False	type1_2	type1	0.44680851063829785	"CC(C)Oc1cc2c(ccnc2cc1C(=O)N)O[C@@H]3CCCNC3"	True
1	True	type1	type1	0.49122807017543857	"CC(C)Oc1cc2c(cccc2c3ccc(cc3)C#N)cc1C(=O)N"	True
1	True	type1	type1	0.6514285714285715	"CC(C)Oc1cc2c(ccnc2OC[C@@H]3CCC(=O)N3)cc1C(=O)N"	False
1	True	type1	type1	0.4075829383886256	"Cc1cc(cc(c1)c2cnc3ccc(cc3c2CCCCNC)c4cc(cnc4)O)C"	True
1	False	type1_2	type1	0.42718446601941745	"CC(C)Oc1ccccc1C(=O)N"	True
1	True	type1	type1	0.5345622119815668	"c1ccc(cc1)CNc2cc(ncc2C(=O)N)Nc3ccc4c(c3)CC(=O)N4"	True
1	True	type1	type1	0.782608695652174	"c1c(c2c([nH]1)ncnc2NC3CCC(CC3)N4CCOCC4)C5CCOCC5"	False
1	True	type1	type1	0.4717948717948718	"Cn1cc(c(n1)C(F)(F)F)NC(=O)c2cnn3c2nc(cc3)N[C@@H]4CCCC[C@@H]4N"	True
1	True	type1	type1	0.5605095541401274	"CC(C)n1ccc2c1c(ncn2)NC3CCC(CC3)N(C)C"	False
1	True	type1	type1	0.38095238095238093	"c1nc(c2c3c(sc2n1)CC[C@@H]3CC(=O)N)OC4CCC(CC4)N5CCOCC5"	True
1	True	type1	type1	0.8253968253968254	"CN(C)C1CCC(CC1)Nc2c3c(c[nH]c3ncn2)C4CCC(CC4)C(=O)N"	True
1	True	type1	type1	0.4901185770750988	"c1cc(nc(c1)C(=O)Nc2cc3c(cc2N4CCCCC4)oc(n3)N5CCOCC5)c6cc7cc[nH]c7nc6"	True
1	True	type1	type1	0.680327868852459	"Cn1c2cc(c(cc2nc1N3CCOCC3)N4CCC(CC4)CO)NC(=O)c5cnn6c5nccc6"	True
1	True	type1	type1	0.45132743362831856	"Cn1cc(cn1)c2cn3c(cc2OC)ncc3c4cccc(n4)N[C@@H]5CCNC5"	True
1	True	type1	type1	0.5166666666666667	"Cn1cc(cn1)Nc2nc3ccc(nc3c(n2)NC4CCC(CC4)N5CCN(CC5)C(=O)OC)CC#N"	False
1	True	type1	type1	0.5754716981132075	"COC(=O)N1CCN(CC1)C2CCC(CC2)Nc3c4cc(ccc4ncn3)C#N"	True
1	True	type1	type1	0.7183098591549296	"Cc1nc2cnc3c(c2n1C4CCNCC4)cc[nH]3"	True
1	True	type1	type1	0.5581395348837209	"C[C@H](c1nc2cnc3c(c2n1C4CCC(CC4)C#N)cc[nH]3)O"	True
1	True	type1	type1	0.5562913907284768	"CC1(CCN(CC1)S(=O)(=O)C)n2cnc3c2c4cc[nH]c4nc3"	False
1	True	type1	type1	0.6473429951690821	"C[C@@H]1CCN(C[C@@H]1N(C)c2c3cc[nH]c3ncn2)C(=O)CC#N"	True
1	True	type1	type1	0.7701149425287356	"c1c[nH]c2c1c3c(cn2)nnn3[C@@H]4CCCN(C4)C(=O)CC#N"	True
1	True	type1	type1	0.5568181818181818	"C[C@H](c1nc2cnc3c(c2n1C4CCC(CC4)CC#N)cc[nH]3)O"	False
1	True	type1	type1	0.5444444444444444	"C[C@H](c1nc2cnc3c(c2n1C4CCC(CC4)CCC#N)cc[nH]3)O"	True
1	True	type1	type1	0.4093567251461988	"c1c(cn[nH]1)c2nc3c(c(n2)N[C@H]4CCC[C@H]4C#N)CC=NC3=O"	False
1	True	type1	type1	0.3393939393939394	"Cc1nc2cnc3c(c2n1[C@@H]4CCC[C@H](C4)O)CC=N3"	True
1	True	type1	type1	0.4930232558139535	"COc1cc(c(cc1OC)F)c2[nH]c3c(n2)c(c(cn3)Cl)NCC4CCNCC4"	True
1	True	type1	type1	0.863013698630137	"CN(c1c2cc[nH]c2ncn1)C3CC(C3)NS(=O)(=O)C"	True
1	True	type1	type1	0.4117647058823529	"Cn1cc(cn1)Nc2nccc(n2)N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@@H]5CC5(F)F"	False
1	True	type1	type1	0.4180790960451977	"c1c[nH]c2c1c(c(cn2)C(=O)N)NC3[C@@H]4CC5C[C@H]3CC(C4)(C5)O"	True
1	True	type1	type1	0.79	"Cn1cc2cncc(c2n1)C(=O)Nc3cn(nc3c4cc(ccc4OC)Cl)C"	False
1	True	type1	type1	0.7981651376146789	"COc1cc2ccccc2cc1c3c(cn[nH]3)NC(=O)c4cnn5c4nccc5"	False
1	True	type1	type1	0.7980769230769231	"c1cnc2c(cnn2c1)C(=O)Nc3cn[nH]c3c4cc(ccc4OC(F)F)Cl"	True
1	True	type1	type1	0.453781512605042	"Cc1cnc(nc1c2c[nH]c3c2cccc3NC(=O)[C@@H](C)N4CCN(CC4)C)NC(=O)C5CC5"	True
1	True	type1	type1	0.4105263157894737	"Cc1ccc(cc1n2cc(cc2C(=O)N)c3c4cccn4ncn3)Cl"	False
1	True	type1	type1	0.7544910179640718	"Cc1ccc(cc1c2c(cc([nH]2)c3ccnc(n3)N)C(=O)N)Cl"	False
1	False	type1_2	type1	0.6255144032921811	"Cc1ccc(cc1c2c(cc(n2C)c3ccnc(n3)Nc4ccc(cc4)N5CCN(CC5)C)C(=O)N)Cl"	True
1	True	type1	type1	0.5728155339805825	"CNS(=O)(=O)c1ccc(cc1)c2cccc3c2nc(cn3)c4cc(c(c(c4)OC)OC)OC"	True
1	True	type1	type1	0.5892857142857143	"Cn1cc(cn1)c2ccc3c(c2)[nH]c4c3c(ncc4C(=O)N)NC5CCCCC5"	True
1	True	type1	type1	0.5775862068965517	"CN1CCN(CC1)c2ccc(cc2)Nc3nc4cccc(n4n3)c5ccc(cc5)OC"	True
1	True	type1	type1	0.5583756345177665	"CC[C@](C)(C(=O)NCC(F)(F)F)Nc1ccnc(n1)c2c[nH]c3c2cccn3"	True
1	False	type1_2	type1	0.48148148148148145	"CC(C)(C)NS(=O)(=O)c1ccc(cc1)c2ccc3c(c2)c(n[nH]3)N"	False
1	True	type1	type1	0.64	"C[C@@H](c1ncc(cn1)F)Nc2nc(nc(n2)N3CCOCC3)Nc4cn(cn4)C"	True
1	True	type1	type1	0.4756756756756757	"CC(C)(C)NS(=O)(=O)c1ccc(cc1)c2cc3c(s2)c(cnc3N)C(=O)NC"	True
1	True	type1	type1	0.6458333333333334	"Cc1cc(n(n1)c2cccc(c2)Cl)NC(=O)c3cnn4c3nccc4"	False
1	False	type1_2	type1	0.44933920704845814	"c1cc(c(cc1c2cc3c4cc(ccc4[nH]c3c(c2)C(=O)N)C(=O)N5CCOCC5)Cl)Cl"	True
1	True	type1	type1	0.58	"c1ccc(cc1)c2ccc3c(c2)c(n[nH]3)N"	False
1	True	type1	type1	0.6454545454545455	"CS(=O)(=O)c1ccc(cc1)c2cccn3c2nc(n3)Nc4ccc(cc4)N5CCOCC5"	True
1	True	type1	type1	0.5353535353535354	"CNC(=O)c1cnc(c2c1sc(c2)c3ccc(cc3)N4CCOCC4)N"	True
1	True	type1	type1	0.47668393782383417	"c1ccc2c(c1)-c3ccnc4c3c(c[nH]4)C(=N2)c5ccc(cc5Cl)O"	True
1	True	type1	type1	0.8061224489795918	"C[C@@H](C(=O)NCC(F)(F)F)Nc1c(cnc(n1)c2c[nH]c3c2cc(cn3)Cl)F"	True
1	True	type1	type1	0.7020408163265306	"Cc1cnc(nc1Nc2cccc(c2)S(=O)(=O)NC(C)(C)C)Nc3ccc(cc3)N4CCN(CC4)C"	True
1	True	type1	type1	0.5346534653465347	"C[C@@H](c1ccc(cc1)F)Nc2cc(ncn2)c3c(nn4c3nccc4)N"	True
1	True	type1	type1	0.8256880733944955	"CCn1c(cc2c1nc(c3c2n(cn3)C)Nc4nc(c(s4)C)C)C(=O)N(C5CC5)C6CC6"	True
1	True	type1	type1	0.7053140096618358	"CNc1c2c(c3cc(n(c3n1)C[C@@H](CO)O)C(=O)N(C4CC4)C5CC5)n(cn2)C"	False
1	True	type1	type1	0.7605633802816901	"CCn1c(cc2c1nc(c3c2n(cn3)C)NCCCOC)C(=O)N(C4CC4)C5CC5"	True
1	True	type1	type1	0.5333333333333333	"CS(=O)(=O)Nc1cccc2c1cn[nH]2"	True
1	True	type1	type1	0.7745098039215687	"CCc1cc(ccc1c2ccc3c(c2)[nH]nc3c4[nH]c5ccccc5n4)O"	False
1	True	type1	type1	0.7314814814814815	"C[C@@H]1CCN(C[C@@H]1N(C)c2c3cc[nH]c3ncn2)C(=O)N4CCCC4"	True
1	True	type1	type1	0.5432098765432098	"c1cc(c(c(c1)Cl)c2[nH]c3ccnc(c3n2)NC(=O)C4CC4)Cl"	False
1	True	type1	type1	0.4784688995215311	"C[C@H](C(=O)N1CC(C1)C#N)NC(=O)c2c[nH]c3c2nc(cn3)c4c5ccc(cc5n(n4)C)F"	True
1	True	type1	type1	0.6918238993710691	"C[C@H](C(=O)N1CCCCC1)NC(=O)c2c[nH]c3c2nc(cn3)C4CC4"	False
1	True	type1	type1	0.5157232704402516	"C[C@@]1(CCC[C@H]1Nc2c3cccn3ncc2C(=O)N)F"	True
1	True	type1	type1	0.6556016597510373	"c1ccc2c(c1)c(c[nH]2)C3=C(C(=O)NC3=O)c4c(cnc(n4)N5CCC(=O)CC5)C(F)(F)F"	False
1	True	type1	type1	1.0	"C[C@@H](C(C)(C)O)NC(=O)c1c[nH]c2c1nc(cn2)C3CC3"	True
1	True	type1	type1	0.8067226890756303	"C[C@@H]1CCCC[C@@H]1n2c3c4cc[nH]c4ncc3nc2c5ccc(o5)C[C@@H](C#N)C(=O)N(C)C"	False
1	True	type1	type1	0.7631578947368421	"CCC(=O)N1C[C@@H](CC[C@@H]1C)Nc2c3cc[nH]c3ncn2"	True
1	True	type1	type1	0.6075949367088608	"CCC(=O)N1CC[C@H]2CCN([C@H]2C1)c3c4cc[nH]c4ncn3"	True
1	True	type1	type1	0.5408805031446541	"CCC(=O)Nc1cccc(c1)c2c3cc[nH]c3ncn2"	True
1	True	type1	type1	0.7	"C[C@@]1(CC[C@H](C1(C)C)Nc2c3cc(cn3ncc2C(=O)N)c4ccccc4)N"	False
1	True	type1	type1	0.49361702127659574	"CN1CCC(CC1)NC(=O)c2ccc(cc2)Nc3cc(c(cn3)C(=O)N)NCc4ccccc4"	True
1	True	type1	type1	0.821917808219178	"c1cc(oc1/C=C/C#N)c2nc3cnc4c(c3n2C5CCCCC5)cc[nH]4"	False
1	True	type1	type1	0.7671232876712328	"c1cc(oc1CCC#N)c2nc3cnc4c(c3n2C5CCCCC5)cc[nH]4"	True
1	True	type1	type1	0.5257142857142857	"C[C@@]1(CCc2c1cc(cc2)c3c4cc[nH]c4ncn3)NC#N"	False
1	True	type1	type1	0.47398843930635837	"c1cc2c(cc1c3c4cc[nH]c4ncn3)[C@H](CC2)NC=N"	False
1	True	type1	type1	0.4766355140186916	"[H]/N=C/N[C@H]1CCc2c1cc(cc2)c3c4c(c[nH]c4ncn3)c5ccccc5"	True
1	True	type1	type1	0.4077669902912621	"[H]/N=C\N1CC(Oc2c1cc(cc2)c3c4c(c[nH]c4ncn3)CCOC)(F)F"	True
1	True	type1	type1	0.45714285714285713	"c1cc2ncc(n2cc1C#N)c3ncc4c(n3)N(C(=O)N4CCO)C5CCOCC5"	True
1	True	type1	type1	0.6	"Cc1c2ccc(cc2[nH]n1)N(C)c3ccnc(n3)Nc4cc(c(c(c4)OC)OC)OC"	True
1	True	type1	type1	0.8333333333333334	"c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCN5CCNCC5"	False
1	True	type1	type1	0.4397590361445783	"Cc1cccc(c1OC(=O)N(c2ccc(cc2OC)OC)c3ccnc(n3)Nc4cc(c(c(c4)OC)OCCCN5CCN(CC5)C)OC)C"	True
1	True	type1	type1	0.5161290322580645	"CCSc1nc(cc2n1ccn2)c3ccc(c(c3)OC)OC"	True
1	False	type2	type1	0.46735395189003437	"CCN(CC)CCOc1ccc(cc1)Nc2ncc3c(n2)N(C(=O)N(C3)c4c(cccc4Cl)Cl)C"	False
1	True	type1	type1	0.42105263157894735	"COc1ccc2c(c1)cc(o2)C(=O)c3ccc(cc3)Cl"	False
1	True	type1	type1	0.43243243243243246	"c1ccc(cc1)COc2ccc(cc2)N3C(=O)NN=C3SCC(=O)c4ccc(cc4)Cl"	True
1	False	type1_2	type1	0.5063291139240507	"CC(C)(C)n1c2c(c([nH+]1)c3ccc(cc3)Cl)c(ncn2)N"	True
1	True	type1	type1	0.7613636363636364	"c1ccc(cc1)c2cnc(c3n2cnc3)Nc4ccccc4Cl"	False
1	True	type1	type1	0.6424870466321243	"Cc1cc(n2c(n1)c(c(n2)Nc3ccc(cc3)OC)C(=O)N)NCC4CC4"	False
1	True	type1	type1	0.6565656565656566	"CC(C)(CN)Nc1nc(c(c2n1cnn2)C(=O)N)Nc3cc(cc(c3)OC)OC"	True
1	False	type1_2	type1	0.5022421524663677	"CCCc1cc2cnc(nc2c(c1)OC3CCNCC3)Nc4ccc5cn[nH]c5c4"	True
1	True	type1	type1	0.6666666666666666	"C=CC(=O)N1CCC[C@H](C1)n2c3c(c(n2)C#C)c(ncn3)N"	True
1	True	type1	type1	0.7297297297297297	"CCC(=O)N1CCC[C@H](C1)n2c3c(cn2)c(ncn3)N"	True
1	True	type1	type1	0.7766990291262136	"CCC(=O)N1CCC[C@H](C1)n2c3c(c(n2)c4ccc(cc4)O)c(ncn3)N"	True
1	True	type1	type1	0.43103448275862066	"c1cc2c(cc1Br)c-3c([nH]2)CCCc4c3nc(nc4)N"	False
1	True	type1	type1	0.7473684210526316	"CC(C)(C)c1ccc(cc1)C(=O)Nc2cn3cc(ccc3n2)c4c[nH]nc4"	False
1	True	type1	type1	0.6538461538461539	"c1cc-2c(cnc2[nH]c1)c3ccc(s3)S(=O)(=O)NCCN"	True
1	True	type1	type1	0.5230769230769231	"c1ccc(cc1)[C@H](CN)Oc2cc(c(nc2)c3ccoc3)c4c[nH]c5c4cccn5"	True
1	False	type1_2	type1	0.33962264150943394	"CCn1cc(cn1)NC(=O)c2ccoc2"	True
1	True	type1	type1	0.7083333333333334	"C[C@H](CO)n1cnnc1c2cccc(n2)N3Cc4ccc(cc4C3=O)OC(C)C"	False
1	True	type1	type1	0.7047619047619048	"CC(C)n1cnnc1c2cccc(n2)N3Cc4ccc(cc4C3=O)OC[C@@H]5CN(CCO5)C"	True
1	True	type1	type1	0.5396825396825397	"CC(C)n1cnnc1c2cccc(n2)NC(=O)c3cc(ccc3OC)C(=O)NC"	False
1	True	type1	type1	0.5454545454545454	"CC(C)n1cnnc1c2cccc(n2)NC(=O)c3cc(ccc3OC)S(=O)(=O)N"	True
1	True	type1	type1	0.7288888888888889	"c1cc(cc(c1)NC(=O)c2cc(ccn2)c3cccnc3)c4nncn4C5CC5"	True
1	True	type1	type1	0.6610169491525424	"CN1CCN(CC1)CCCNC(=O)c2ccc(c(c2)OC)NC(=O)c3csc4c3N=CNC4=O"	True
1	True	type1	type1	0.7088607594936709	"CN1CCN(CC1)C(=O)c2ccc(c(c2)c3ccccc3)NC(=O)c4csc5c4N=CNC5=O"	True
1	True	type1	type1	0.4090909090909091	"CCCN\1c2ccccc2N/C1=N\C(=O)c3cccc(c3)C(=O)N"	True
1	True	type1	type1	0.5934065934065934	"c1ccc2c(c1)cc(cn2)c3cc(c(nc3)N)C4=NNC(=S)O4"	False
1	False	type1_2	type1	0.4930555555555556	"c1ccc(cc1)c2cc3c(cn2)ncc4c3n(cn4)c5ccc6c(c5)sc(n6)NCCN7CCOCC7"	False
1	True	type1	type1	0.7926829268292683	"c1ccc(cc1)c2cc3c(ncnn3c2)Nc4ccncc4"	True
1	True	type1	type1	0.3930635838150289	"c1cc(cc(c1)F)c2ccc3c(cnc(c3n2)N)C(=O)NC4CN(C4)C(=O)C5CC5"	True
1	True	type1	type1	0.6889952153110048	"CC[C@@H](CO)Nc1ncc(c(n1)c2cc([nH]c2)C(=O)N[C@H](CO)c3cccc(c3)Cl)C"	True
1	True	type1	type1	0.6027397260273972	"C[S@](=O)c1ccc(cc1)c2[nH]c(c(n2)c3ccc(cc3)F)c4ccncc4"	True
1	True	type1	type1	0.5506072874493927	"c1cc(c(cc1[C@@H](CO)NC(=O)N2CCc3cnc(nc3C2)NC4CCOCC4)Cl)F"	True
1	True	type1	type1	0.7272727272727273	"c1cc(c(cc1\C=C\C(=O)O)O)O"	True
1	True	type1	type1	0.6433566433566433	"c1c(cc2c(c1O)C(=O)c3cc(c(cc3O2)O)O)O"	False
1	True	type1	type1	0.593939393939394	"c1cnccc1c2c3c(n[nH]2)CCN(C3)C4=CC(=O)NC=C4"	False
1	True	type1	type1	0.5263157894736842	"c1cc(ccc1c2c(c[nH]n2)c3ccnc(c3)NC4CCCCC4)F"	True
1	True	type1	type1	0.6923076923076923	"Cc1cnc(nc1c2cc([nH]c2)C(=O)N[C@H](CO)c3cccc(c3)Cl)Nc4ccc(cc4Cl)F"	False
1	True	type1	type1	0.5702479338842975	"c1cc2c(cc1CNC(=O)c3cc(c[nH]3)c4c(cn[nH]4)c5ccc(c(c5)C(F)(F)F)CN)CCO2"	True
1	True	type1	type1	0.31016042780748665	"C[C@H]1C/C=C\C(=O)[C@H]([C@H](C/C=C/c2cc(cc(c2C(=O)O1)O)OC)O)O"	True
1	True	type1	type1	0.7169811320754716	"c1ccc(cc1)CNC(=O)c2cc(c[nH]2)c3c(c[nH]n3)c4cccc(c4)Cl"	False
1	True	type1	type1	0.5764192139737991	"c1cc(cc(c1)Cl)c2cn[nH]c2c3cc([nH]c3)C(=O)NCc4ccc5c(c4)CCO5"	True
1	True	type1	type1	0.5759162303664922	"c1ccc(cc1)CN2C=CC(=CC2=O)N3CCc4c(c([nH]n4)c5ccncc5)C3"	False
1	True	type1	type1	0.8646288209606987	"Cc1cnc(nc1c2cc([nH]c2)C(=O)N[C@H](CO)c3ccccc3)Nc4ccccc4Cl"	True
1	True	type1	type1	0.7761194029850746	"c1ccc(cc1)c2c(c3ccccn3n2)c4cc5c(n[nH]c5nn4)N"	False
1	True	type1	type1	0.44019138755980863	"c1c(cc(cc1Cl)Cl)c2cn[nH]c2c3cc([nH]c3)C(=O)N4CCOCC4"	True
1	True	type1	type1	0.4909090909090909	"c1ccc(cc1)Nc2cnc(nc2Nc3cc(n[nH]3)C4CC4)Nc5ccc6c(c5)NNC6=O"	True
1	True	type1	type1	0.5268817204301075	"CN(C)C(=O)c1cc(c[nH]1)c2c(c[nH]n2)c3ccccc3"	True
1	True	type1	type1	0.6542056074766355	"CCC(=O)Nc1ccccc1Nc2c(cnc(n2)NC3CCOCC3)Cl"	False
1	True	type1	type1	0.5271317829457365	"CCS(=O)(=O)N1CCc2cnc(nc2C1)NC3CCOCC3"	False
1	True	type1	type1	0.5714285714285714	"c1ccc(cc1)Cn2cc(cn2)c3c[nH]c4c3nc(cn4)c5ccncc5"	False
1	True	type1	type1	0.47191011235955055	"c1c[nH]c2c1nccn2"	False
1	True	type1	type1	0.75177304964539	"c1ccc(cc1)CNc2c3c([nH]cn3)ncn2"	True
1	True	type1	type1	0.6781115879828327	"c1cc(c(cc1[C@@H](CO)N2C=CC(=CC2=O)c3ccnc(n3)NC4CCOCC4)F)Cl"	True
1	True	type1	type1	0.496	"c1cc2c(cc1Cl)nc(o2)N"	True
1	True	type1	type1	0.6134969325153374	"CCCn1cc(cn1)c2c[nH]c3c2nc(cn3)c4ccncc4"	True
1	True	type1	type1	0.60431654676259	"CCC(=O)Nc1ccccc1Nc2c(cnc(n2)Nc3ccnc(c3)C#CCCNC(=O)O[C@@H]4CCC/C=C\CC4)Cl"	False
1	True	type1	type1	0.6108786610878661	"CN1CCN(CC1)c2ccc(cc2)Nc3nccc(n3)c4cc5c([nH]4)CCNC5=O"	True
1	True	type1	type1	0.4117647058823529	"Cc1cnc(nc1c2cc3c([nH]2)C[C@H](N(C3=O)CCOC)C)Nc4ccnn4C"	True
1	True	type1	type1	0.4117647058823529	"Cc1cnc(nc1c2cc3c([nH]2)C[C@@H](N(C3=O)CCOC)C)Nc4ccnn4C"	True
1	True	type1	type1	0.72	"Cn1c(ccn1)Nc2nccc(n2)c3cc4c([nH]3)CCN(C4=O)CCOC"	True
1	True	type1	type1	0.6889952153110048	"c1cnc(nc1c2cc3n(c2)CCNC3=O)NC4CCOCC4"	False
1	True	type1	type1	0.7906976744186046	"c1ccc(cc1)CN2CCc3c(cc([nH]3)c4ccnc(n4)NC5CCOCC5)C2=O"	True
1	True	type1	type1	0.5152838427947598	"Cn1c(ccn1)Nc2nccc(n2)c3cc4c(n3C)CCN(C4=O)CCOC"	True
1	True	type1	type1	0.4810126582278481	"c1cc2c(c(c1)Cl)c(n[nH]2)N"	True
1	True	type1	type1	0.8582995951417004	"CC(C)(c1ccccc1)NC(=O)CN2Cc3ccc(cc3C2=O)c4c(cnc(n4)NC5CCOCC5)Cl"	False
1	True	type1	type1	0.5517241379310345	"c1c(cc2c(c1O)C(=O)C=CO2)O"	False
1	True	type1	type1	0.7537688442211056	"c1cnc(nc1)c2ccc(cc2)N3CCN(CC3)C(=O)CN4CC[C@H](C4)C(=O)Nc5ccc6c(c5)c(n[nH]6)c7ccnc(c7)C(=O)NCCCNC(=O)OC8CCCCCCC8"	False
